Time (UTC),09/05/24,09/06/24,09/07/24,09/08/24,09/09/24,09/10/24
00:00,,4.333333333333334,1.0,2.6666666666666665,2.666666666666667,2.6666666666666665
00:30,,2.666666666666667,1.0,4.666666666666667,1.0,1.0
01:00,,2.666666666666667,1.0,2.6666666666666665,1.0,6.333333333333333
01:30,,1.0,4.333333333333334,1.0,2.6666666666666665,2.666666666666667
02:00,,2.6666666666666665,1.0,2.6666666666666665,2.666666666666667,4.333333333333333
02:30,,1.0,1.0,4.666666666666667,4.333333333333333,4.666666666666667
03:00,,844.3333333333333,1190.3333333333333,1606.3333333333335,944.0,1454.0
03:30,,3294.0,2842.0,2204.0,366.0,1602.0
04:00,,1916.0,1314.0,966.0,194.33333333333331,316.0
04:30,,846.0,136.0,144.0,36.0,8.333333333333334
05:00,,510.0,334.0,398.33333333333337,6.333333333333334,72.33333333333333
05:30,,112.0,132.0,2.666666666666667,58.66666666666667,2.666666666666667
06:00,,2.6666666666666665,4.333333333333333,8.666666666666666,1.0,26.666666666666664
06:30,,94.33333333333333,130.0,26.666666666666668,24.666666666666668,14.333333333333332
07:00,,198.33333333333334,494.0,30.0,1.0,2.666666666666667
07:30,,200.33333333333334,110.0,2.666666666666667,1.0,4.333333333333333
08:00,,498.0,4.666666666666667,1.0,2.6666666666666665,4.666666666666667
08:30,,352.0,66.66666666666666,2.666666666666667,1.0,1.0
09:00,,464.0,14.666666666666666,18.666666666666668,12.333333333333334,16.333333333333332
09:30,,54.0,22.333333333333332,14.666666666666666,10.666666666666668,12.333333333333334
10:00,,68.33333333333333,152.0,2.666666666666667,90.33333333333333,32.333333333333336
10:30,,144.0,86.66666666666667,4.333333333333333,6.333333333333334,1.0
11:00,,716.0,10.666666666666666,2.6666666666666665,1.0,1.0
11:30,,886.0,230.33333333333334,1.0,16.333333333333336,1.0
12:00,,488.0,66.0,2.6666666666666665,4.333333333333333,4.333333333333333
12:30,,160.0,10.666666666666668,18.666666666666668,2.666666666666667,1.0
13:00,,14.666666666666668,1.0,48.666666666666664,1.0,1.0
13:30,,1.0,2.666666666666667,2.6666666666666665,4.666666666666667,1.0
14:00,,2.6666666666666665,1.0,2.666666666666667,1.0,2.6666666666666665
14:30,,1.0,1.0,1.0,2.6666666666666665,4.333333333333333
15:00,,2.6666666666666665,1.0,1.0,1.0,1.0
15:30,,4.666666666666667,2.6666666666666665,1.0,2.6666666666666665,1.0
16:00,,6.333333333333334,1.0,1.0,2.666666666666667,2.666666666666667
16:30,0.3333333333333333,2.6666666666666665,4.333333333333333,1.0,2.666666666666667,1.0
17:00,1.0,1.0,1.0,2.666666666666667,1.0,24.0
17:30,4.333333333333334,8.333333333333334,1.0,1.0,2.666666666666667,2.6666666666666665
18:00,8.0,2.6666666666666665,8.0,4.333333333333333,4.333333333333334,4.333333333333333
18:30,2.6666666666666665,2.666666666666667,1.0,6.0,4.333333333333333,4.666666666666667
19:00,2.6666666666666665,2.666666666666667,4.666666666666667,2.666666666666667,2.6666666666666665,4.333333333333333
19:30,2.6666666666666665,4.333333333333333,4.333333333333333,2.6666666666666665,4.333333333333333,4.666666666666667
20:00,2.6666666666666665,2.6666666666666665,1.0,1.0,2.6666666666666665,6.333333333333334
20:30,1.0,1.0,2.666666666666667,4.333333333333333,2.6666666666666665,
21:00,2.6666666666666665,2.666666666666667,2.6666666666666665,1.0,1.0,
21:30,2.6666666666666665,8.0,1.0,2.6666666666666665,1.0,
22:00,6.333333333333334,2.6666666666666665,6.0,6.0,2.6666666666666665,
22:30,1.0,4.333333333333334,2.666666666666667,2.6666666666666665,1.0,
23:00,2.6666666666666665,4.333333333333333,2.666666666666667,1.0,2.6666666666666665,
23:30,2.6666666666666665,4.333333333333333,1.0,2.666666666666667,2.666666666666667,
