date_and_time_UTC,num_of_detections,HF2_num_of_detections,HF1_num_of_detections,LF1_num_of_detections
2023-09-14 01:30:00+00:00,1,1,1,1
2023-09-14 02:00:00+00:00,1,1,1,1
2023-09-14 02:30:00+00:00,10,10,1,1
2023-09-14 03:00:00+00:00,87,1,1,87
2023-09-14 03:30:00+00:00,48,47,1,1
2023-09-14 04:00:00+00:00,67,31,36,1
2023-09-14 04:30:00+00:00,18,18,1,1
2023-09-14 05:00:00+00:00,147,136,9,1
2023-09-14 05:30:00+00:00,17,17,1,1
2023-09-14 06:00:00+00:00,18,17,1,1
2023-09-14 06:30:00+00:00,5,4,1,1
2023-09-14 07:00:00+00:00,30,30,1,1
2023-09-14 07:30:00+00:00,13,12,1,1
2023-09-14 08:00:00+00:00,6,6,1,1
2023-09-14 08:30:00+00:00,5,5,1,1
2023-09-14 09:00:00+00:00,56,56,1,1
2023-09-14 09:30:00+00:00,38,37,1,1
2023-09-14 10:00:00+00:00,1,1,1,1
2023-09-14 10:30:00+00:00,43,40,1,1
2023-09-14 11:00:00+00:00,20,20,1,1
2023-09-14 11:30:00+00:00,8,8,1,1
2023-09-14 12:00:00+00:00,19,18,1,1
2023-09-14 12:30:00+00:00,10,9,1,1
2023-09-14 13:00:00+00:00,9,1,8,1
2023-09-14 13:30:00+00:00,1,1,1,1
2023-09-14 14:00:00+00:00,1,1,1,1
2023-09-15 01:30:00+00:00,1,1,1,1
2023-09-15 02:00:00+00:00,1,1,1,1
2023-09-15 02:30:00+00:00,94,4,37,52
2023-09-15 03:00:00+00:00,476,22,1,442
2023-09-15 03:30:00+00:00,67,42,1,25
2023-09-15 04:00:00+00:00,48,46,1,1
2023-09-15 04:30:00+00:00,24,21,1,2
2023-09-15 05:00:00+00:00,18,16,1,2
2023-09-15 05:30:00+00:00,83,76,1,1
2023-09-15 06:00:00+00:00,96,94,2,1
2023-09-15 06:30:00+00:00,16,16,1,1
2023-09-15 07:00:00+00:00,38,38,1,1
2023-09-15 07:30:00+00:00,13,13,1,1
2023-09-15 08:00:00+00:00,40,40,1,1
2023-09-15 08:30:00+00:00,10,9,1,1
2023-09-15 09:00:00+00:00,15,15,1,1
2023-09-15 09:30:00+00:00,51,50,1,1
2023-09-15 10:00:00+00:00,38,38,1,1
2023-09-15 10:30:00+00:00,54,54,1,1
2023-09-15 11:00:00+00:00,36,35,1,1
2023-09-15 11:30:00+00:00,18,18,1,1
2023-09-15 12:00:00+00:00,27,24,3,1
2023-09-15 12:30:00+00:00,21,20,1,1
2023-09-15 13:00:00+00:00,1,1,1,1
2023-09-15 13:30:00+00:00,1,1,1,1
2023-09-15 14:00:00+00:00,1,1,1,1
2023-09-16 01:30:00+00:00,1,1,1,1
2023-09-16 02:00:00+00:00,1,1,1,1
2023-09-16 02:30:00+00:00,304,1,1,303
2023-09-16 03:00:00+00:00,971,2,1,966
2023-09-16 03:30:00+00:00,82,77,4,1
2023-09-16 04:00:00+00:00,177,173,1,1
2023-09-16 04:30:00+00:00,38,38,1,1
2023-09-16 05:00:00+00:00,36,32,4,1
2023-09-16 05:30:00+00:00,141,64,4,73
2023-09-16 06:00:00+00:00,66,62,1,1
2023-09-16 06:30:00+00:00,52,52,1,1
2023-09-16 07:00:00+00:00,17,17,1,1
2023-09-16 07:30:00+00:00,54,54,1,1
2023-09-16 08:00:00+00:00,57,54,2,1
2023-09-16 08:30:00+00:00,90,83,1,7
2023-09-16 09:00:00+00:00,5,5,1,1
2023-09-16 09:30:00+00:00,50,50,1,1
2023-09-16 10:00:00+00:00,57,56,1,1
2023-09-16 10:30:00+00:00,6,6,1,1
2023-09-16 11:00:00+00:00,18,18,1,1
2023-09-16 11:30:00+00:00,38,37,1,1
2023-09-16 12:00:00+00:00,1,1,1,1
2023-09-16 12:30:00+00:00,31,30,1,1
2023-09-16 13:00:00+00:00,1,1,1,1
2023-09-16 13:30:00+00:00,1,1,1,1
2023-09-16 14:00:00+00:00,1,1,1,1
2023-09-17 01:30:00+00:00,1,1,1,1
2023-09-17 02:00:00+00:00,1,1,1,1
2023-09-17 02:30:00+00:00,76,1,1,75
2023-09-17 03:00:00+00:00,91,70,2,17
2023-09-17 03:30:00+00:00,138,98,3,37
2023-09-17 04:00:00+00:00,97,95,1,1
2023-09-17 04:30:00+00:00,19,18,1,1
2023-09-17 05:00:00+00:00,59,59,1,1
2023-09-17 05:30:00+00:00,156,115,40,1
2023-09-17 06:00:00+00:00,14,7,7,1
2023-09-17 06:30:00+00:00,87,87,1,1
2023-09-17 07:00:00+00:00,361,354,4,1
2023-09-17 07:30:00+00:00,63,61,2,1
2023-09-17 08:00:00+00:00,116,112,3,1
2023-09-17 08:30:00+00:00,140,136,1,4
2023-09-17 09:00:00+00:00,61,51,8,1
2023-09-17 09:30:00+00:00,59,59,1,1
2023-09-17 10:00:00+00:00,37,37,1,1
2023-09-17 10:30:00+00:00,34,30,3,1
2023-09-17 11:00:00+00:00,169,165,1,1
2023-09-17 11:30:00+00:00,50,50,1,1
2023-09-17 12:00:00+00:00,8,8,1,1
2023-09-17 12:30:00+00:00,1,1,1,1
2023-09-17 13:00:00+00:00,44,43,1,1
2023-09-17 13:30:00+00:00,1,1,1,1
2023-09-17 14:00:00+00:00,1,1,1,1
2023-09-18 01:30:00+00:00,1,1,1,1
2023-09-18 02:00:00+00:00,1,1,1,1
2023-09-18 02:30:00+00:00,22,1,1,22
2023-09-18 03:00:00+00:00,68,11,1,55
2023-09-18 03:30:00+00:00,89,80,6,1
2023-09-18 04:00:00+00:00,63,62,1,1
2023-09-18 04:30:00+00:00,21,21,1,1
2023-09-18 05:00:00+00:00,11,11,1,1
2023-09-18 05:30:00+00:00,52,14,38,1
2023-09-18 06:00:00+00:00,10,10,1,1
2023-09-18 06:30:00+00:00,1,1,1,1
2023-09-18 07:00:00+00:00,78,49,8,21
2023-09-18 07:30:00+00:00,45,42,1,2
2023-09-18 08:00:00+00:00,15,15,1,1
2023-09-18 08:30:00+00:00,95,60,35,1
2023-09-18 09:00:00+00:00,74,70,1,1
2023-09-18 09:30:00+00:00,115,115,1,1
2023-09-18 10:00:00+00:00,63,60,3,1
2023-09-18 10:30:00+00:00,14,14,1,1
2023-09-18 11:00:00+00:00,1,1,1,1
2023-09-18 11:30:00+00:00,13,13,1,1
2023-09-18 12:00:00+00:00,12,11,1,1
2023-09-18 12:30:00+00:00,7,7,1,1
2023-09-18 13:00:00+00:00,1,1,1,1
2023-09-18 14:00:00+00:00,1,1,1,1
2023-09-19 01:30:00+00:00,1,1,1,1
2023-09-19 02:00:00+00:00,1,1,1,1
2023-09-19 02:30:00+00:00,46,43,1,2
2023-09-19 03:00:00+00:00,182,166,16,1
2023-09-19 03:30:00+00:00,191,182,9,1
2023-09-19 04:00:00+00:00,25,25,1,1
