Time (UTC),06/08/24,06/09/24,06/10/24,06/11/24,06/12/24,06/13/24
00:00,,1.0,1.0,1.0,1.0,1.0
00:30,,1.0,1.0,2.6666666666666665,1.0,1.0
01:00,,1.0,1.0,1.0,1.0,1.0
01:30,,1.0,1.0,1.0,1.0,1.0
02:00,1.0,1.0,1.0,1.0,1.0,1.0
02:30,1.0,1.0,1.0,1.0,1.0,1.0
03:00,1.0,1.0,1.0,2.6666666666666665,1.0,1.0
03:30,1.0,1.0,1.0,1.0,1.0,1.0
04:00,1.0,1.0,1.0,1.0,1.0,1.0
04:30,70.66666666666667,678.3333333333334,94.33333333333333,10.666666666666666,126.33333333333333,144.66666666666666
05:00,20.333333333333332,16.333333333333332,108.0,44.333333333333336,38.666666666666664,10.666666666666666
05:30,14.333333333333334,10.666666666666666,20.666666666666668,2.6666666666666665,1.0,1.0
06:00,4.666666666666667,2.6666666666666665,1.0,4.333333333333333,1.0,1.0
06:30,2.6666666666666665,14.0,10.333333333333332,26.0,10.666666666666668,14.666666666666666
07:00,1.0,10.666666666666666,1.0,2.6666666666666665,2.666666666666667,1.0
07:30,2.666666666666667,1.0,1.0,4.333333333333333,1.0,1.0
08:00,1.0,1.0,1.0,12.333333333333334,1.0,12.666666666666668
08:30,1.0,1.0,1.0,2.666666666666667,1.0,1.0
09:00,2.666666666666667,1.0,1.0,6.333333333333334,8.666666666666668,1.0
09:30,1.0,1.0,1.0,1.0,1.0,1.0
10:00,1.0,1.0,1.0,1.0,2.666666666666667,1.0
10:30,2.6666666666666665,4.666666666666667,1.0,1.0,10.666666666666666,1.0
11:00,4.666666666666667,2.6666666666666665,1.0,280.3333333333333,1.0,1.0
11:30,1.0,1.0,1.0,1.0,1.0,1.0
12:00,1.0,1.0,1.0,1.0,1.0,1.0
12:30,1.0,1.0,1.0,1.0,1.0,1.0
13:00,1.0,1.0,1.0,1.0,1.0,1.0
13:30,1.0,2.6666666666666665,1.0,1.0,1.0,1.0
14:00,2.666666666666667,1.0,1.0,1.0,1.0,1.0
14:30,1.0,1.0,1.0,1.0,1.0,1.0
15:00,1.0,1.0,2.666666666666667,10.666666666666666,1.0,1.0
15:30,1.0,2.666666666666667,1.0,1.0,1.0,1.0
16:00,1.0,1.0,1.0,1.0,1.0,1.0
16:30,1.0,1.0,1.0,1.0,1.0,1.0
17:00,2.6666666666666665,1.0,1.0,1.0,1.0,1.0
17:30,1.0,1.0,1.0,1.0,1.0,1.0
18:00,1.0,1.0,1.0,1.0,1.0,1.0
18:30,1.0,1.0,1.0,1.0,1.0,1.0
19:00,1.0,1.0,1.0,1.0,1.0,0.3333333333333333
19:30,1.0,1.0,1.0,1.0,1.0,
20:00,1.0,1.0,1.0,1.0,1.0,
20:30,1.0,1.0,1.0,1.0,1.0,
21:00,1.0,1.0,1.0,1.0,1.0,
21:30,1.0,1.0,1.0,1.0,1.0,
22:00,1.0,1.0,1.0,2.6666666666666665,1.0,
22:30,1.0,1.0,1.0,1.0,1.0,
23:00,1.0,1.0,1.0,1.0,1.0,
23:30,1.0,1.0,2.6666666666666665,1.0,1.0,
