Time (UTC),06/19/25,06/20/25,06/21/25,06/22/25,06/23/25,06/24/25,06/25/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
01:00,,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
02:30,,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0
03:00,,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,0.06666666666666667,0.0,0.0,0.26666666666666666
04:30,,0.7333333333333334,5.266666666666667,10.4,3.3333333333333335,26.799999999999997,1.5333333333333332
05:00,,4.8,12.466666666666667,22.666666666666668,6.8,9.0,4.0
05:30,,85.86666666666667,57.73333333333333,183.0666666666667,14.666666666666666,1.1333333333333333,0.06666666666666667
06:00,,13.733333333333334,9.733333333333333,48.333333333333336,3.3333333333333335,2.4,0.0
06:30,,19.0,25.333333333333332,4.866666666666666,4.533333333333334,1.3333333333333333,4.266666666666667
07:00,,13.200000000000001,34.46666666666667,13.066666666666668,1.8,2.1999999999999997,2.466666666666667
07:30,,36.26666666666667,109.66666666666667,25.933333333333337,5.933333333333334,1.4000000000000001,2.0
08:00,,16.066666666666666,167.20000000000002,31.866666666666664,6.066666666666666,9.933333333333332,12.1
08:30,,57.26666666666667,170.33333333333334,14.266666666666666,1.5999999999999999,6.666666666666667,32.8
09:00,,56.26666666666667,231.0,47.86666666666667,6.6000000000000005,9.0,33.4
09:30,,54.199999999999996,169.9333333333333,137.06666666666666,27.666666666666668,14.333333333333334,
10:00,,108.8,128.73333333333332,43.199999999999996,57.199999999999996,6.8,
10:30,,33.800000000000004,76.60000000000001,3.1999999999999997,43.73333333333334,19.6,
11:00,,20.8,88.06666666666666,11.466666666666667,21.2,26.8,
11:30,,0.13333333333333333,13.933333333333332,0.0,11.0,0.0,
12:00,,0.0,0.0,0.0,0.13333333333333333,0.19999999999999998,
12:30,,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,
13:00,,0.0,0.06666666666666667,0.6666666666666666,0.0,0.0,
13:30,,0.0,0.0,0.19999999999999998,0.06666666666666667,0.0,
14:00,,0.0,0.0,0.06666666666666667,0.0,0.20000000000000004,
14:30,,0.0,0.06666666666666667,0.0,0.0,0.20000000000000004,
15:00,,0.06666666666666667,0.06666666666666667,0.0,1.5999999999999999,0.6666666666666666,
15:30,,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,
16:00,,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,
16:30,,0.0,0.0,0.26666666666666666,0.06666666666666667,0.0,
17:00,,0.0,0.0,0.26666666666666666,0.06666666666666667,0.0,
17:30,,0.0,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.26666666666666666,
18:00,1.8,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,
18:30,0.20000000000000004,0.06666666666666667,0.0,0.3333333333333333,0.0,0.0,
19:00,0.6,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.0,0.0,
19:30,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,
20:00,0.0,0.19999999999999998,0.0,0.0,0.4666666666666666,0.06666666666666667,
20:30,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,
21:00,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,
21:30,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,
22:30,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,
23:00,0.06666666666666667,0.0,0.0,0.06666666666666667,0.3333333333333333,0.0,
23:30,0.0,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,
