start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
805.3505,805.3565,45234.0,65605.0,0.579,Echolocation,20230629_043900.WAV
805.5775,805.5865,46093.0,62633.0,0.504,Echolocation,20230629_043900.WAV
805.7445,805.7502,46953.0,67341.0,0.723,Echolocation,20230629_043900.WAV
805.9235,805.9316,46953.0,58395.0,0.618,Echolocation,20230629_043900.WAV
310.9755,310.9832,37500.0,45349.0,0.601,Echolocation,20230629_050900.WAV
311.2875,311.2938,37500.0,50204.0,0.659,Echolocation,20230629_050900.WAV
311.3985,311.4037,34921.0,51322.0,0.526,Echolocation,20230629_050900.WAV
311.5065,311.5126,36640.0,48938.0,0.505,Echolocation,20230629_050900.WAV
311.6175,311.6234,35781.0,46055.0,0.546,Echolocation,20230629_050900.WAV
312.0295,312.0371,40078.0,53648.0,0.571,Echolocation,20230629_050900.WAV
312.1385,312.1477,36640.0,50700.0,0.578,Echolocation,20230629_050900.WAV
312.3545,312.3625,36640.0,52451.0,0.525,Echolocation,20230629_050900.WAV
312.4425,312.4517,36640.0,58940.0,0.602,Echolocation,20230629_050900.WAV
312.5215,312.5312,35781.0,62830.0,0.538,Echolocation,20230629_050900.WAV
312.6025,312.6141,36640.0,59324.0,0.536,Echolocation,20230629_050900.WAV
312.7745,312.7821,36640.0,60933.0,0.537,Echolocation,20230629_050900.WAV
312.8835,312.8926,35781.0,49041.0,0.576,Echolocation,20230629_050900.WAV
312.9995,313.009,35781.0,58886.0,0.547,Echolocation,20230629_050900.WAV
313.3245,313.3344,37500.0,56263.0,0.576,Echolocation,20230629_050900.WAV
313.4275,313.4383,37500.0,53672.0,0.53,Echolocation,20230629_050900.WAV
781.1075,781.117,26328.0,33989.0,0.637,Echolocation,20230629_050900.WAV
781.5115,781.5233,24609.0,33140.0,0.604,Echolocation,20230629_050900.WAV
781.6695,781.6797,25468.0,33478.0,0.643,Echolocation,20230629_050900.WAV
781.9355,781.9467,24609.0,33987.0,0.688,Echolocation,20230629_050900.WAV
782.0645,782.0757,26328.0,33118.0,0.581,Echolocation,20230629_050900.WAV
782.1885,782.1989,27187.0,36777.0,0.682,Echolocation,20230629_050900.WAV
782.2915,782.3012,27187.0,37509.0,0.661,Echolocation,20230629_050900.WAV
782.4335,782.4437,26328.0,35397.0,0.689,Echolocation,20230629_050900.WAV
782.5595,782.57,25468.0,33705.0,0.659,Echolocation,20230629_050900.WAV
782.8135,782.8269,24609.0,31785.0,0.631,Echolocation,20230629_050900.WAV
1314.7435,1314.7569,23750.0,33420.0,0.657,Echolocation,20230629_053900.WAV
1315.7405,1315.7528,24609.0,30168.0,0.599,Echolocation,20230629_053900.WAV
1316.1125,1316.1245,24609.0,33126.0,0.669,Echolocation,20230629_053900.WAV
1316.3895,1316.4006,23750.0,31452.0,0.627,Echolocation,20230629_053900.WAV
1316.6625,1316.6734,24609.0,31838.0,0.648,Echolocation,20230629_053900.WAV
1316.9235,1316.9353,24609.0,31414.0,0.619,Echolocation,20230629_053900.WAV
1317.2015,1317.213,25468.0,32409.0,0.614,Echolocation,20230629_053900.WAV
1317.4765,1317.4872,25468.0,34318.0,0.638,Echolocation,20230629_053900.WAV
