date_and_time_UTC,num_of_detections,HF2_num_of_detections,HF1_num_of_detections,LF1_num_of_detections
2023-10-12 01:15:00+00:00,1,1,1,1
2023-10-12 01:45:00+00:00,171,164,1,3
2023-10-12 02:15:00+00:00,125,124,1,1
2023-10-12 02:45:00+00:00,176,168,2,1
2023-10-12 03:15:00+00:00,626,612,4,1
2023-10-12 03:45:00+00:00,1264,1217,25,1
2023-10-12 04:15:00+00:00,1564,1527,8,1
2023-10-12 04:45:00+00:00,1005,935,34,1
2023-10-12 05:15:00+00:00,917,863,30,1
2023-10-12 05:45:00+00:00,625,607,8,1
2023-10-12 06:15:00+00:00,237,226,3,1
2023-10-12 06:45:00+00:00,265,249,3,1
2023-10-12 07:15:00+00:00,132,131,1,1
2023-10-12 07:45:00+00:00,281,273,6,1
2023-10-12 08:15:00+00:00,376,369,10,1
2023-10-12 08:45:00+00:00,1165,1132,7,1
2023-10-12 09:15:00+00:00,168,153,7,1
2023-10-12 09:45:00+00:00,64,64,1,1
2023-10-12 10:15:00+00:00,24,23,1,1
2023-10-12 10:45:00+00:00,23,23,1,1
2023-10-12 11:15:00+00:00,1,1,1,1
2023-10-12 11:45:00+00:00,1,1,1,1
2023-10-12 12:15:00+00:00,1,1,1,1
2023-10-12 12:45:00+00:00,1,1,1,1
2023-10-12 13:15:00+00:00,1,1,1,1
2023-10-12 13:45:00+00:00,1,1,1,1
2023-10-12 14:15:00+00:00,7,1,1,7
2023-10-13 01:15:00+00:00,1,1,1,1
2023-10-13 01:45:00+00:00,31,30,1,1
2023-10-13 02:15:00+00:00,114,108,1,4
2023-10-13 02:45:00+00:00,223,222,1,1
2023-10-13 03:15:00+00:00,36,36,1,1
2023-10-13 03:45:00+00:00,339,329,6,1
2023-10-13 04:15:00+00:00,433,396,14,1
2023-10-13 04:45:00+00:00,320,314,4,1
2023-10-13 05:15:00+00:00,763,725,22,1
2023-10-13 05:45:00+00:00,499,477,5,2
2023-10-13 06:15:00+00:00,417,392,6,1
2023-10-13 06:45:00+00:00,439,425,9,1
2023-10-13 07:15:00+00:00,539,513,3,17
2023-10-13 07:45:00+00:00,477,468,6,1
2023-10-13 08:15:00+00:00,507,497,6,1
2023-10-13 08:45:00+00:00,251,251,2,1
2023-10-13 09:15:00+00:00,663,638,12,1
2023-10-13 09:45:00+00:00,838,816,13,1
2023-10-13 10:15:00+00:00,466,466,2,1
2023-10-13 10:45:00+00:00,488,467,9,3
2023-10-13 11:15:00+00:00,86,86,1,1
2023-10-13 11:45:00+00:00,326,302,5,1
2023-10-13 12:15:00+00:00,901,875,19,1
2023-10-13 12:45:00+00:00,1084,997,44,1
2023-10-13 13:15:00+00:00,135,135,1,1
2023-10-13 13:45:00+00:00,169,165,1,1
2023-10-13 14:15:00+00:00,1,1,1,1
2023-10-14 01:15:00+00:00,1,1,1,1
2023-10-14 01:45:00+00:00,1832,1790,26,6
2023-10-14 02:15:00+00:00,5185,4927,103,21
2023-10-14 02:45:00+00:00,2993,2962,8,1
2023-10-14 03:15:00+00:00,2764,2644,35,1
2023-10-14 03:45:00+00:00,1286,1232,1,1
2023-10-14 04:15:00+00:00,766,705,13,1
2023-10-14 04:45:00+00:00,353,341,5,1
2023-10-14 05:15:00+00:00,14,14,1,1
2023-10-14 05:45:00+00:00,68,62,1,1
2023-10-14 06:15:00+00:00,68,62,1,1
2023-10-14 06:45:00+00:00,153,117,14,1
2023-10-14 07:15:00+00:00,85,81,2,1
2023-10-14 07:45:00+00:00,394,308,36,1
2023-10-14 08:15:00+00:00,1019,807,150,1
2023-10-14 08:45:00+00:00,457,413,35,1
2023-10-14 09:15:00+00:00,1537,1412,70,1
2023-10-14 09:45:00+00:00,1427,1228,120,1
2023-10-14 10:15:00+00:00,1905,1763,75,1
2023-10-14 10:45:00+00:00,1934,1733,119,1
2023-10-14 11:15:00+00:00,699,670,13,1
2023-10-14 11:45:00+00:00,1,1,1,1
2023-10-14 12:15:00+00:00,1,1,1,1
2023-10-14 12:45:00+00:00,1,1,1,1
2023-10-14 13:15:00+00:00,1,1,1,1
2023-10-14 13:45:00+00:00,1,1,1,1
2023-10-14 14:15:00+00:00,1,1,1,1
2023-10-15 01:15:00+00:00,1,1,1,1
2023-10-15 01:45:00+00:00,162,135,1,27
2023-10-15 02:15:00+00:00,213,206,2,1
2023-10-15 02:45:00+00:00,22,21,1,1
2023-10-15 03:15:00+00:00,60,56,1,4
2023-10-15 03:45:00+00:00,251,239,2,1
2023-10-15 04:15:00+00:00,50,49,1,1
2023-10-15 04:45:00+00:00,524,503,9,1
2023-10-15 05:15:00+00:00,462,405,26,1
2023-10-15 05:45:00+00:00,521,495,10,1
2023-10-15 06:15:00+00:00,1441,1327,64,1
2023-10-15 06:45:00+00:00,1354,1194,105,1
2023-10-15 07:15:00+00:00,593,567,23,1
2023-10-15 07:45:00+00:00,954,913,17,1
2023-10-15 08:15:00+00:00,603,599,3,1
2023-10-15 08:45:00+00:00,359,345,12,1
2023-10-15 09:15:00+00:00,1071,1009,45,1
2023-10-15 09:45:00+00:00,1600,1470,82,1
2023-10-15 10:15:00+00:00,753,723,12,1
2023-10-15 10:45:00+00:00,312,309,2,1
2023-10-15 11:15:00+00:00,497,494,1,1
2023-10-15 11:45:00+00:00,581,576,1,1
2023-10-15 12:15:00+00:00,809,800,3,1
2023-10-15 12:45:00+00:00,391,386,5,1
2023-10-15 13:15:00+00:00,82,81,1,1
2023-10-15 13:45:00+00:00,2,1,1,2
2023-10-15 14:15:00+00:00,1,1,1,1
2023-10-16 01:15:00+00:00,27,26,1,1
2023-10-16 01:45:00+00:00,332,177,2,152
2023-10-16 02:15:00+00:00,45,4,1,41
2023-10-16 02:45:00+00:00,200,101,19,63
2023-10-16 03:15:00+00:00,192,174,5,8
2023-10-16 03:45:00+00:00,611,580,20,4
2023-10-16 04:15:00+00:00,474,452,1,19
2023-10-16 04:45:00+00:00,126,123,1,4
2023-10-16 05:15:00+00:00,28,27,1,1
2023-10-16 05:45:00+00:00,27,23,1,4
2023-10-16 06:15:00+00:00,65,58,3,1
2023-10-16 06:45:00+00:00,188,81,1,106
2023-10-16 07:15:00+00:00,47,47,1,1
2023-10-16 07:45:00+00:00,46,39,6,1
2023-10-16 08:15:00+00:00,10,10,1,1
2023-10-16 08:45:00+00:00,22,22,1,1
2023-10-16 09:15:00+00:00,59,58,1,1
2023-10-16 09:45:00+00:00,58,57,1,1
2023-10-16 10:15:00+00:00,344,324,15,1
2023-10-16 10:45:00+00:00,88,85,1,1
2023-10-16 11:15:00+00:00,37,20,17,1
2023-10-16 11:45:00+00:00,60,59,1,1
2023-10-16 12:15:00+00:00,1,1,1,1
2023-10-16 12:45:00+00:00,1,1,1,1
2023-10-16 13:15:00+00:00,33,32,1,1
2023-10-16 13:45:00+00:00,1,1,1,1
2023-10-16 14:15:00+00:00,1,1,1,1
2023-10-17 01:15:00+00:00,1,1,1,1
2023-10-17 01:45:00+00:00,415,376,30,1
2023-10-17 02:15:00+00:00,1670,1515,143,1
2023-10-17 02:45:00+00:00,3712,3328,281,1
2023-10-17 03:15:00+00:00,1722,1644,29,1
2023-10-17 03:45:00+00:00,1281,1234,22,1
2023-10-17 04:15:00+00:00,54,54,1,1
