start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
1179.7435,1179.753,40078.0,47115.0,0.51,Echolocation,20230629_050000.WAV
1180.1425,1180.1511,40078.0,47977.0,0.607,Echolocation,20230629_050000.WAV
1180.3365,1180.3483,40937.0,50935.0,0.517,Echolocation,20230629_050000.WAV
1180.5115,1180.5202,40937.0,51071.0,0.557,Echolocation,20230629_050000.WAV
1180.6085,1180.6195,40937.0,52499.0,0.553,Echolocation,20230629_050000.WAV
1183.2335,1183.2416,41796.0,55953.0,0.554,Echolocation,20230629_050000.WAV
1183.8135,1183.8222,40937.0,54305.0,0.5,Echolocation,20230629_050000.WAV
1184.0785,1184.0892,40937.0,54233.0,0.522,Echolocation,20230629_050000.WAV
1184.1765,1184.1869,40937.0,51774.0,0.565,Echolocation,20230629_050000.WAV
1184.2695,1184.2806,40937.0,54268.0,0.557,Echolocation,20230629_050000.WAV
1184.3675,1184.379,40937.0,55064.0,0.52,Echolocation,20230629_050000.WAV
1184.4615,1184.4706,40078.0,57658.0,0.586,Echolocation,20230629_050000.WAV
1184.5575,1184.5648,40078.0,52590.0,0.587,Echolocation,20230629_050000.WAV
1184.6495,1184.6601,40937.0,61190.0,0.583,Echolocation,20230629_050000.WAV
1184.7475,1184.7553,40937.0,56857.0,0.606,Echolocation,20230629_050000.WAV
1184.8325,1184.8435,41796.0,58483.0,0.503,Echolocation,20230629_050000.WAV
1184.8875,1184.8964,41796.0,55253.0,0.548,Echolocation,20230629_050000.WAV
1185.0295,1185.0375,41796.0,55629.0,0.587,Echolocation,20230629_050000.WAV
1185.1235,1185.1316,41796.0,53060.0,0.552,Echolocation,20230629_050000.WAV
1185.2195,1185.2291,40078.0,57296.0,0.539,Echolocation,20230629_050000.WAV
1185.3155,1185.3246,40078.0,53298.0,0.594,Echolocation,20230629_050000.WAV
1185.4975,1185.5058,39218.0,51152.0,0.529,Echolocation,20230629_050000.WAV
1185.5935,1185.6043,40078.0,53451.0,0.515,Echolocation,20230629_050000.WAV
1185.7925,1185.8015,41796.0,52809.0,0.501,Echolocation,20230629_050000.WAV
1185.8845,1185.8954,38359.0,49594.0,0.583,Echolocation,20230629_050000.WAV
1185.9635,1185.9726,37500.0,56368.0,0.589,Echolocation,20230629_050000.WAV
