Time (UTC),11/03/23,11/04/23,11/05/23,11/06/23,11/07/23
00:00,0.3333333333333333,8.666666666666666,1.0,1.0,1.0
00:30,1.0,1.0,1.0,1.0,1.0
01:00,1.0,144.66666666666666,68.66666666666667,1966.3333333333333,
01:30,338.3333333333333,290.0,418.0,1.0,
02:00,1062.3333333333333,276.0,76.66666666666666,1.0,
02:30,370.0,488.0,510.0,1.0,
03:00,88.66666666666667,32.66666666666667,128.33333333333334,1.0,
03:30,380.0,1.0,48.333333333333336,1.0,
04:00,140.33333333333334,2.666666666666667,1508.0,1.0,
04:30,56.33333333333333,1.0,58.666666666666664,1.0,
05:00,3318.0,1.0,116.0,1.0,
05:30,6014.0,1.0,348.3333333333333,1.0,
06:00,2000.0,1.0,694.0,12.666666666666666,
06:30,2394.0,1.0,728.0,122.33333333333333,
07:00,2716.0,1.0,1412.0,1.0,
07:30,8800.0,1.0,984.0,1.0,
08:00,4782.0,1.0,144.33333333333334,1.0,
08:30,8140.0,1.0,92.0,1.0,
09:00,7684.0,1.0,100.33333333333333,16.666666666666668,
09:30,5670.0,1.0,526.3333333333334,1.0,
10:00,2706.0,1.0,90.33333333333333,1.0,
10:30,4012.0,1.0,66.33333333333333,1.0,
11:00,3862.0,322.6666666666667,1.0,1.0,
11:30,1482.0,1.0,1.0,1.0,
12:00,2700.0,1.0,1.0,1.0,
12:30,4244.0,24.333333333333336,30.333333333333332,1.0,
13:00,1536.0,1.0,1.0,96.66666666666666,
13:30,1316.0,1.0,50.666666666666664,1.0,
14:00,108.33333333333333,1.0,1.0,1.0,
14:30,1.0,1.0,2.6666666666666665,1.0,
15:00,1.0,1.0,2.6666666666666665,1.0,
15:30,1.0,1.0,1.0,1.0,
16:00,1.0,1.0,1.0,1.0,
16:30,4.666666666666667,1.0,1.0,1.0,
17:00,1.0,1.0,2.6666666666666665,1.0,
17:30,1.0,1.0,1.0,1.0,
18:00,1.0,1.0,1.0,1.0,
18:30,1.0,1.0,2.666666666666667,1.0,
19:00,1.0,2.666666666666667,1.0,1.0,
19:30,1.0,1.0,1.0,1.0,
20:00,1.0,1.0,1.0,1.0,
20:30,1.0,1.0,1.0,1.0,
21:00,1.0,1.0,2.6666666666666665,1.0,
21:30,1.0,2.6666666666666665,1.0,1.0,
22:00,1.0,2.666666666666667,1.0,1.0,
22:30,1.0,1.0,1.0,1.0,
23:00,1.0,1.0,1.0,1.0,
23:30,2.6666666666666665,1.0,1.0,1.0,
