start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
116.8205,116.8359,23750.0,26883.0,Echolocation,Nyctalus leisleri,0.602,0.636,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220819_113000.WAV,recover-20220822,UBNA_001,Telephone Field
429.6255,429.6475,18593.0,20767.0,Echolocation,Nyctalus noctula,0.321,0.518,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220819_113000.WAV,recover-20220822,UBNA_001,Telephone Field
703.1145,703.1335,22890.0,25827.0,Echolocation,Nyctalus leisleri,0.538,0.572,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220819_113000.WAV,recover-20220822,UBNA_001,Telephone Field
704.9925,705.0117,22890.0,25999.0,Echolocation,Nyctalus leisleri,0.546,0.579,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220819_113000.WAV,recover-20220822,UBNA_001,Telephone Field
740.6805,740.69,32343.0,38731.0,Echolocation,Pipistrellus nathusii,0.289,0.701,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220819_113000.WAV,recover-20220822,UBNA_001,Telephone Field
1403.3545,1403.3582,49531.0,59355.0,Echolocation,Myotis mystacinus,0.204,0.515,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220819_113000.WAV,recover-20220822,UBNA_001,Telephone Field
1403.4785,1403.4822,48671.0,58582.0,Echolocation,Myotis mystacinus,0.217,0.565,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220819_113000.WAV,recover-20220822,UBNA_001,Telephone Field
1404.5485,1404.5523,49531.0,68193.0,Echolocation,Myotis alcathoe,0.207,0.532,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220819_113000.WAV,recover-20220822,UBNA_001,Telephone Field
1404.6105,1404.6138,48671.0,66362.0,Echolocation,Myotis alcathoe,0.241,0.564,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220819_113000.WAV,recover-20220822,UBNA_001,Telephone Field
1404.7455,1404.7486,47812.0,67832.0,Echolocation,Myotis alcathoe,0.237,0.516,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220819_113000.WAV,recover-20220822,UBNA_001,Telephone Field
1404.8065,1404.8099,47812.0,63892.0,Echolocation,Pipistrellus pipistrellus,0.341,0.533,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220819_113000.WAV,recover-20220822,UBNA_001,Telephone Field
