start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
5.4895,5.4964,43515,53923,Pipistrellus nathusii,0.249,0.522,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_090000.WAV,recover-20220822,UBNA_001,Telephone Field
5.5695,5.5778,43515,56124,Pipistrellus pipistrellus,0.264,0.52,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_090000.WAV,recover-20220822,UBNA_001,Telephone Field
5.7735,5.7802,43515,58892,Pipistrellus nathusii,0.255,0.561,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_090000.WAV,recover-20220822,UBNA_001,Telephone Field
6.1635,6.1705,43515,59479,Pipistrellus pipistrellus,0.424,0.631,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_090000.WAV,recover-20220822,UBNA_001,Telephone Field
6.2645,6.2722,43515,59192,Pipistrellus pipistrellus,0.427,0.633,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_090000.WAV,recover-20220822,UBNA_001,Telephone Field
6.3675,6.3757,42656,58961,Pipistrellus pipistrellus,0.399,0.67,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_090000.WAV,recover-20220822,UBNA_001,Telephone Field
6.4725,6.4797,43515,59060,Pipistrellus pipistrellus,0.416,0.667,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_090000.WAV,recover-20220822,UBNA_001,Telephone Field
6.5755,6.5832,42656,65713,Pipistrellus nathusii,0.261,0.574,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_090000.WAV,recover-20220822,UBNA_001,Telephone Field
6.7845,6.7944,43515,61877,Pipistrellus pipistrellus,0.404,0.61,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_090000.WAV,recover-20220822,UBNA_001,Telephone Field
6.8875,6.8974,42656,62214,Pipistrellus pipistrellus,0.278,0.61,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_090000.WAV,recover-20220822,UBNA_001,Telephone Field
7.0985,7.1067,44375,64197,Pipistrellus pipistrellus,0.302,0.534,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_090000.WAV,recover-20220822,UBNA_001,Telephone Field
7.4195,7.4277,42656,64037,Pipistrellus pipistrellus,0.298,0.539,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_090000.WAV,recover-20220822,UBNA_001,Telephone Field
7.6215,7.6296,40937,62533,Pipistrellus pipistrellus,0.277,0.531,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_090000.WAV,recover-20220822,UBNA_001,Telephone Field
7.7195,7.7275,42656,66661,Pipistrellus pipistrellus,0.438,0.63,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_090000.WAV,recover-20220822,UBNA_001,Telephone Field
7.8295,7.8369,42656,64255,Pipistrellus pipistrellus,0.432,0.612,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_090000.WAV,recover-20220822,UBNA_001,Telephone Field
7.9255,7.9315,41796,60689,Pipistrellus pipistrellus,0.428,0.523,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_090000.WAV,recover-20220822,UBNA_001,Telephone Field
