start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
23.0375,23.0526,23750.0,27861.0,Nyctalus leisleri,0.468,0.607,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_040000.WAV,recover-20220822,UBNA_001,Telephone Field
23.3115,23.3293,23750.0,28004.0,Nyctalus leisleri,0.402,0.507,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_040000.WAV,recover-20220822,UBNA_001,Telephone Field
23.5895,23.6045,22890.0,27340.0,Nyctalus leisleri,0.48,0.57,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_040000.WAV,recover-20220822,UBNA_001,Telephone Field
23.8475,23.8654,23750.0,27852.0,Nyctalus leisleri,0.428,0.521,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_040000.WAV,recover-20220822,UBNA_001,Telephone Field
70.5945,70.6016,40078.0,50711.0,Pipistrellus nathusii,0.439,0.573,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_040000.WAV,recover-20220822,UBNA_001,Telephone Field
70.6815,70.6875,39218.0,52232.0,Pipistrellus nathusii,0.372,0.537,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_040000.WAV,recover-20220822,UBNA_001,Telephone Field
70.9465,70.9528,39218.0,56423.0,Pipistrellus nathusii,0.409,0.583,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_040000.WAV,recover-20220822,UBNA_001,Telephone Field
71.0405,71.0467,38359.0,53875.0,Pipistrellus nathusii,0.412,0.536,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_040000.WAV,recover-20220822,UBNA_001,Telephone Field
71.1315,71.1386,39218.0,56365.0,Pipistrellus nathusii,0.459,0.616,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_040000.WAV,recover-20220822,UBNA_001,Telephone Field
71.3095,71.3163,37500.0,56251.0,Pipistrellus nathusii,0.428,0.546,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_040000.WAV,recover-20220822,UBNA_001,Telephone Field
