start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
1.0645,1.0694,36640.0,51910.0,Myotis daubentonii,0.243,0.521,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
1.7265,1.7346,37500.0,60124.0,Pipistrellus nathusii,0.332,0.512,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
1.8945,1.9008,34921.0,59586.0,Myotis daubentonii,0.233,0.554,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
2.7415,2.7492,36640.0,46396.0,Pipistrellus nathusii,0.423,0.572,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
4.1985,4.2058,40078.0,49377.0,Pipistrellus nathusii,0.436,0.527,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
4.9885,4.9946,40937.0,50612.0,Pipistrellus nathusii,0.446,0.528,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
5.6595,5.6664,41796.0,54694.0,Pipistrellus nathusii,0.524,0.596,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
8.6795,8.6862,37500.0,53558.0,Pipistrellus nathusii,0.306,0.513,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
8.8665,8.8735,36640.0,57668.0,Pipistrellus nathusii,0.408,0.546,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
8.9635,8.9709,36640.0,52355.0,Pipistrellus nathusii,0.435,0.569,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
9.0625,9.0675,35781.0,48828.0,Pipistrellus nathusii,0.278,0.564,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
9.1605,9.1676,40078.0,50728.0,Pipistrellus nathusii,0.596,0.644,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
9.2615,9.2668,35781.0,47193.0,Barbastellus barbastellus,0.286,0.538,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
9.3575,9.3637,36640.0,51094.0,Pipistrellus nathusii,0.443,0.601,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
9.5995,9.6098,40078.0,58256.0,Pipistrellus nathusii,0.438,0.514,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
9.7325,9.743,40078.0,56340.0,Pipistrellus nathusii,0.555,0.605,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
11.4345,11.4417,39218.0,54775.0,Pipistrellus nathusii,0.456,0.508,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
12.0195,12.0275,39218.0,55291.0,Pipistrellus nathusii,0.662,0.697,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
12.1085,12.1144,38359.0,57748.0,Pipistrellus nathusii,0.496,0.547,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
12.3005,12.3072,40078.0,51652.0,Pipistrellus nathusii,0.663,0.69,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
12.6835,12.6896,36640.0,60227.0,Pipistrellus nathusii,0.44,0.545,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
12.7825,12.7881,34921.0,53963.0,Pipistrellus nathusii,0.354,0.63,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
13.1005,13.1091,38359.0,58060.0,Pipistrellus nathusii,0.538,0.62,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
13.1905,13.1964,40078.0,53198.0,Pipistrellus nathusii,0.57,0.604,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
13.2895,13.2967,36640.0,60799.0,Pipistrellus nathusii,0.395,0.522,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
13.4865,13.4927,37500.0,56554.0,Pipistrellus nathusii,0.43,0.554,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
13.6845,13.6909,36640.0,54303.0,Pipistrellus nathusii,0.423,0.522,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
13.7845,13.7918,37500.0,46358.0,Pipistrellus nathusii,0.563,0.645,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
14.0615,14.0707,38359.0,44949.0,Pipistrellus nathusii,0.431,0.528,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
14.6955,14.7019,37500.0,48035.0,Pipistrellus nathusii,0.273,0.533,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
15.0925,15.0977,38359.0,52265.0,Pipistrellus nathusii,0.332,0.549,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
15.2905,15.2959,37500.0,54918.0,Pipistrellus nathusii,0.301,0.579,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
15.3665,15.373,36640.0,59825.0,Myotis daubentonii,0.257,0.554,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
15.6025,15.6077,37500.0,54927.0,Myotis daubentonii,0.252,0.508,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
15.9065,15.9125,36640.0,62005.0,Pipistrellus nathusii,0.227,0.504,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
16.5105,16.5174,37500.0,61420.0,Pipistrellus nathusii,0.254,0.518,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
16.7825,16.7897,40078.0,59755.0,Pipistrellus nathusii,0.34,0.509,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
17.0685,17.0758,40078.0,55629.0,Pipistrellus nathusii,0.419,0.515,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
17.1345,17.1419,39218.0,57208.0,Pipistrellus nathusii,0.455,0.561,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
17.3335,17.3407,40078.0,56544.0,Pipistrellus nathusii,0.538,0.567,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
17.4105,17.4174,40937.0,57021.0,Pipistrellus nathusii,0.395,0.538,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
17.5625,17.5698,40078.0,56163.0,Pipistrellus nathusii,0.463,0.553,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
17.6555,17.6627,40078.0,52414.0,Pipistrellus nathusii,0.526,0.584,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
17.8465,17.8529,36640.0,52096.0,Pipistrellus nathusii,0.275,0.546,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
18.0145,18.0207,35781.0,60662.0,Pipistrellus nathusii,0.331,0.587,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
18.2345,18.2433,38359.0,58988.0,Pipistrellus nathusii,0.452,0.508,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
18.3215,18.3284,38359.0,53961.0,Pipistrellus nathusii,0.565,0.616,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
18.4095,18.4167,40078.0,53848.0,Pipistrellus nathusii,0.57,0.584,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
18.4925,18.4997,39218.0,51057.0,Pipistrellus nathusii,0.469,0.556,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
18.6655,18.6732,39218.0,54374.0,Pipistrellus nathusii,0.63,0.661,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
18.7645,18.7721,39218.0,49158.0,Pipistrellus nathusii,0.585,0.622,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
18.8625,18.8707,40078.0,52215.0,Pipistrellus nathusii,0.61,0.661,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
18.9455,18.953,38359.0,60323.0,Pipistrellus nathusii,0.662,0.701,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
19.0475,19.0547,39218.0,51632.0,Pipistrellus nathusii,0.657,0.687,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
19.1475,19.157,38359.0,47851.0,Pipistrellus nathusii,0.572,0.598,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
19.3465,19.3531,36640.0,60621.0,Pipistrellus nathusii,0.509,0.576,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
19.5765,19.5839,40937.0,52937.0,Pipistrellus nathusii,0.597,0.61,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
19.6395,19.6471,40937.0,54270.0,Pipistrellus nathusii,0.542,0.558,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
19.9875,19.994,40937.0,56683.0,Pipistrellus nathusii,0.582,0.62,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
21.0155,21.0211,34921.0,52160.0,Pipistrellus nathusii,0.284,0.6,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
21.1195,21.1258,37500.0,55665.0,Pipistrellus nathusii,0.284,0.503,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
21.2315,21.2371,34921.0,56585.0,Myotis daubentonii,0.222,0.578,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
21.3265,21.3321,35781.0,57401.0,Pipistrellus nathusii,0.273,0.597,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
21.5065,21.5126,39218.0,57624.0,Pipistrellus nathusii,0.564,0.612,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
21.5975,21.6044,38359.0,58266.0,Pipistrellus nathusii,0.593,0.622,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220820_050000.WAV,recover-20220822,UBNA_001,Telephone Field
