start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
1.7665,1.7775,45234.0,49079.0,Pipistrellus pipistrellus,0.498,0.576,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
2.7635,2.7777,43515.0,46211.0,Pipistrellus pipistrellus,0.402,0.501,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
5.7575,5.7684,44375.0,48240.0,Pipistrellus pipistrellus,0.431,0.514,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
7.7535,7.7635,44375.0,48451.0,Pipistrellus pipistrellus,0.523,0.562,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
13.7395,13.7534,44375.0,47974.0,Pipistrellus pipistrellus,0.411,0.509,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
17.7305,17.7426,44375.0,48598.0,Pipistrellus pipistrellus,0.443,0.505,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
18.2265,18.2386,43515.0,49181.0,Pipistrellus pipistrellus,0.369,0.511,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
21.7215,21.733,44375.0,48638.0,Pipistrellus pipistrellus,0.468,0.509,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
22.2185,22.2324,43515.0,47685.0,Pipistrellus pipistrellus,0.37,0.5,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
23.2165,23.2285,43515.0,48326.0,Pipistrellus pipistrellus,0.407,0.576,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
23.7175,23.7285,45234.0,47638.0,Pipistrellus pipistrellus,0.41,0.521,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
25.7135,25.7246,44375.0,48826.0,Pipistrellus pipistrellus,0.492,0.527,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
27.2085,27.2185,44375.0,48821.0,Pipistrellus pipistrellus,0.461,0.547,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
27.6925,27.7024,44375.0,48593.0,Pipistrellus pipistrellus,0.489,0.541,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
27.7095,27.7205,44375.0,47437.0,Pipistrellus pipistrellus,0.529,0.587,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
29.7055,29.7172,44375.0,47788.0,Pipistrellus pipistrellus,0.494,0.516,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
33.6955,33.7063,44375.0,49094.0,Pipistrellus pipistrellus,0.5,0.567,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
37.6875,37.6992,45234.0,48019.0,Pipistrellus pipistrellus,0.383,0.5,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
39.6835,39.696600000000004,44375.0,48058.0,Pipistrellus pipistrellus,0.416,0.534,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
47.167500000000004,47.1781,43515.0,48283.0,Pipistrellus pipistrellus,0.338,0.555,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
51.6435,51.653400000000005,44375.0,49113.0,Pipistrellus pipistrellus,0.476,0.501,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
51.6595,51.6733,44375.0,48038.0,Pipistrellus pipistrellus,0.406,0.516,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
52.1565,52.1691,43515.0,48277.0,Pipistrellus pipistrellus,0.383,0.536,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
52.6555,52.667699999999996,43515.0,47839.0,Pipistrellus pipistrellus,0.338,0.509,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
54.1545,54.169,43515.0,46534.0,Pipistrellus pipistrellus,0.429,0.539,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
55.6515,55.6639,45234.0,47770.0,Pipistrellus pipistrellus,0.391,0.505,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
56.1515,56.164,43515.0,46121.0,Pipistrellus pipistrellus,0.377,0.508,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
56.6495,56.660799999999995,43515.0,46899.0,Pipistrellus pipistrellus,0.421,0.508,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
57.1475,57.1571,44375.0,48466.0,Pipistrellus pipistrellus,0.455,0.548,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
59.1435,59.1539,43515.0,48369.0,Pipistrellus pipistrellus,0.313,0.551,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
60.6415,60.6525,43515.0,47568.0,Pipistrellus pipistrellus,0.373,0.562,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
61.1405,61.1526,43515.0,48057.0,Pipistrellus pipistrellus,0.382,0.536,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
63.6205,63.6298,44375.0,49741.0,Pipistrellus pipistrellus,0.529,0.542,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
67.12950000000001,67.1416,43515.0,48155.0,Pipistrellus pipistrellus,0.455,0.533,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
70.1245,70.1385,43515.0,46157.0,Pipistrellus pipistrellus,0.383,0.519,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
71.1215,71.1313,43515.0,48606.0,Pipistrellus pipistrellus,0.448,0.556,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
72.6185,72.6322,43515.0,47577.0,Pipistrellus pipistrellus,0.396,0.53,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
73.6175,73.6305,44375.0,48091.0,Pipistrellus pipistrellus,0.33,0.505,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
75.1155,75.1251,44375.0,48779.0,Pipistrellus pipistrellus,0.461,0.506,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
77.1115,77.1229,43515.0,47558.0,Pipistrellus pipistrellus,0.249,0.509,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_021/20240722_204000.WAV,recover-20240729,UBNA_021,Telephone Field
