date_and_time_UTC,num_of_detections,HF2_num_of_detections,HF1_num_of_detections,LF1_num_of_detections
2023-10-05 01:15:00+00:00,1,1,1,1
2023-10-05 01:45:00+00:00,1,1,1,1
2023-10-05 02:15:00+00:00,709,697,9,1
2023-10-05 02:45:00+00:00,17,6,1,11
2023-10-05 03:15:00+00:00,6,3,1,3
2023-10-05 03:45:00+00:00,38,19,1,18
2023-10-05 04:15:00+00:00,1,1,1,1
2023-10-05 04:45:00+00:00,53,53,1,1
2023-10-05 05:15:00+00:00,2,2,1,1
2023-10-05 05:45:00+00:00,28,7,1,21
2023-10-05 06:15:00+00:00,130,113,1,13
2023-10-05 06:45:00+00:00,21,12,1,9
2023-10-05 07:15:00+00:00,1,1,1,1
2023-10-05 07:45:00+00:00,40,40,1,1
2023-10-05 08:15:00+00:00,9,9,1,1
2023-10-05 08:45:00+00:00,192,179,3,1
2023-10-05 09:15:00+00:00,103,103,1,1
2023-10-05 09:45:00+00:00,21,18,1,1
2023-10-05 10:15:00+00:00,1,1,1,1
2023-10-05 10:45:00+00:00,11,11,1,1
2023-10-05 11:15:00+00:00,5,5,1,1
2023-10-05 11:45:00+00:00,1,1,1,1
2023-10-05 12:15:00+00:00,1,1,1,1
2023-10-05 12:45:00+00:00,3,3,1,1
2023-10-05 13:15:00+00:00,1,1,1,1
2023-10-05 13:45:00+00:00,1,1,1,1
2023-10-05 14:15:00+00:00,1,1,1,1
2023-10-06 01:15:00+00:00,1,1,1,1
2023-10-06 01:45:00+00:00,95,7,1,88
2023-10-06 02:15:00+00:00,369,325,39,5
2023-10-06 02:45:00+00:00,28,26,1,2
2023-10-06 03:15:00+00:00,99,72,1,27
2023-10-06 03:45:00+00:00,1,1,1,1
2023-10-06 04:15:00+00:00,63,45,1,17
2023-10-06 04:45:00+00:00,20,18,1,2
2023-10-06 05:15:00+00:00,55,54,1,1
2023-10-06 05:45:00+00:00,121,110,1,11
2023-10-06 06:15:00+00:00,87,58,1,29
2023-10-06 06:45:00+00:00,11,11,1,1
2023-10-06 07:15:00+00:00,53,48,1,1
2023-10-06 07:45:00+00:00,63,8,1,55
2023-10-06 08:15:00+00:00,7,7,1,1
2023-10-06 08:45:00+00:00,84,81,1,1
2023-10-06 09:15:00+00:00,41,39,1,1
2023-10-06 09:45:00+00:00,28,10,1,18
2023-10-06 10:15:00+00:00,14,1,1,14
2023-10-06 10:45:00+00:00,24,21,1,1
2023-10-06 11:15:00+00:00,5,5,1,1
2023-10-06 11:45:00+00:00,47,28,1,18
2023-10-06 12:15:00+00:00,7,7,1,1
2023-10-06 12:45:00+00:00,4,4,1,1
2023-10-06 13:15:00+00:00,11,11,1,1
2023-10-06 13:45:00+00:00,1,1,1,1
2023-10-06 14:15:00+00:00,1,1,1,1
2023-10-07 01:15:00+00:00,1,1,1,1
2023-10-07 01:45:00+00:00,6,6,1,1
2023-10-07 02:15:00+00:00,187,145,5,34
2023-10-07 02:45:00+00:00,275,233,14,26
2023-10-07 03:15:00+00:00,209,200,9,1
2023-10-07 03:45:00+00:00,58,48,1,8
2023-10-07 04:15:00+00:00,70,64,4,1
2023-10-07 04:45:00+00:00,8,2,1,5
2023-10-07 05:15:00+00:00,6,1,6,1
